Year,Month,DayofMonth,DayOfWeek,FlightDate,Reporting_Airline,Origin,OriginCityName,OriginState,Dest,DestCityName,DestState,DepDelay,DepDelayMinutes,DepDel15,TaxiOut,TaxiIn,ArrDelay,ArrDelayMinutes,ArrDel15,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,MonthName,IsDelayed,DelayCategory,SpeedMph,TotalGround
2024,4,29,1,2024-04-29,UA,IAH,"Houston, TX",TX,MCO,"Orlando, FL",FL,48.0,48.0,1.0,13.0,4.0,33.0,33.0,1.0,0.0,,0.0,143.0,128.0,111.0,854.0,4,7.0,0.0,0.0,0.0,26.0,January,1,Moderate Delay,461.62,17.0
2024,1,15,1,2024-01-15,DL,MSP,"Minneapolis, MN",MN,RSW,"Fort Myers, FL",FL,-1.0,0.0,0.0,13.0,6.0,7.0,7.0,0.0,0.0,,0.0,205.0,213.0,194.0,1416.0,6,0.0,0.0,0.0,0.0,0.0,January,0,Minor Delay,437.94,19.0
2024,3,26,2,2024-03-26,AA,MIA,"Miami, FL",FL,SDF,"Louisville, KY",KY,13.0,13.0,0.0,22.0,9.0,-25.0,0.0,0.0,0.0,,0.0,187.0,149.0,118.0,910.0,4,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,462.71,31.0
2024,3,17,7,2024-03-17,WN,MDW,"Chicago, IL",IL,DCA,"Washington, DC",VA,-7.0,0.0,0.0,11.0,4.0,-18.0,0.0,0.0,0.0,,0.0,105.0,94.0,79.0,601.0,3,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,456.46,15.0
2024,4,2,2,2024-04-02,B6,SJC,"San Jose, CA",CA,JFK,"New York, NY",NY,88.0,88.0,1.0,16.0,14.0,96.0,96.0,1.0,0.0,,0.0,338.0,346.0,316.0,2569.0,11,10.0,0.0,8.0,0.0,78.0,January,1,Severe Delay,487.78,30.0
2024,3,11,1,2024-03-11,OO,PHX,"Phoenix, AZ",AZ,PSP,"Palm Springs, CA",CA,10.0,10.0,0.0,27.0,5.0,15.0,15.0,1.0,0.0,,0.0,72.0,77.0,45.0,261.0,2,10.0,0.0,5.0,0.0,0.0,January,0,Minor Delay,348.0,32.0
2024,4,26,5,2024-04-26,OH,PHL,"Philadelphia, PA",PA,DCA,"Washington, DC",VA,-10.0,0.0,0.0,23.0,4.0,-20.0,0.0,0.0,0.0,,0.0,67.0,57.0,30.0,119.0,1,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,238.0,27.0
2024,1,18,4,2024-01-18,DL,DTW,"Detroit, MI",MI,LGA,"New York, NY",NY,14.0,14.0,0.0,24.0,7.0,-2.0,0.0,0.0,0.0,,0.0,121.0,105.0,74.0,502.0,3,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,407.03,31.0
2024,4,28,7,2024-04-28,OH,ORF,"Norfolk, VA",VA,CLT,"Charlotte, NC",NC,36.0,36.0,1.0,16.0,7.0,21.0,21.0,1.0,0.0,,0.0,88.0,73.0,50.0,290.0,2,21.0,0.0,0.0,0.0,0.0,January,1,Moderate Delay,348.0,23.0
2024,1,19,5,2024-01-19,WN,DEN,"Denver, CO",CO,AUS,"Austin, TX",TX,14.0,14.0,0.0,12.0,4.0,-2.0,0.0,0.0,0.0,,0.0,130.0,114.0,98.0,775.0,4,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,474.49,16.0
2024,1,9,2,2024-01-09,DL,ATL,"Atlanta, GA",GA,AUS,"Austin, TX",TX,0.0,0.0,0.0,13.0,13.0,4.0,4.0,0.0,0.0,,0.0,151.0,155.0,129.0,813.0,4,0.0,0.0,0.0,0.0,0.0,January,0,Minor Delay,378.14,26.0
2024,3,24,7,2024-03-24,AA,OMA,"Omaha, NE",NE,DFW,"Dallas/Fort Worth, TX",TX,-3.0,0.0,0.0,14.0,12.0,-21.0,0.0,0.0,0.0,,0.0,134.0,116.0,90.0,583.0,3,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,388.67,26.0
2024,1,21,7,2024-01-21,OO,TUS,"Tucson, AZ",AZ,SFO,"San Francisco, CA",CA,-4.0,0.0,0.0,19.0,9.0,7.0,7.0,0.0,0.0,,0.0,152.0,163.0,135.0,751.0,4,0.0,0.0,0.0,0.0,0.0,January,0,Minor Delay,333.78,28.0
2024,3,29,5,2024-03-29,WN,ATL,"Atlanta, GA",GA,MCO,"Orlando, FL",FL,-5.0,0.0,0.0,20.0,6.0,-13.0,0.0,0.0,0.0,,0.0,90.0,82.0,56.0,404.0,2,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,432.86,26.0
2024,4,18,4,2024-04-18,DL,SJC,"San Jose, CA",CA,SLC,"Salt Lake City, UT",UT,-8.0,0.0,0.0,12.0,5.0,-26.0,0.0,0.0,0.0,,0.0,115.0,97.0,80.0,584.0,3,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,438.0,17.0
2024,3,29,5,2024-03-29,WN,LAS,"Las Vegas, NV",NV,STL,"St. Louis, MO",MO,17.0,17.0,1.0,14.0,5.0,-6.0,0.0,0.0,0.0,,0.0,190.0,167.0,148.0,1371.0,6,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,555.81,19.0
2024,1,2,2,2024-01-02,AA,DFW,"Dallas/Fort Worth, TX",TX,ORF,"Norfolk, VA",VA,-3.0,0.0,0.0,28.0,5.0,-1.0,0.0,0.0,0.0,,0.0,167.0,169.0,136.0,1212.0,5,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,534.71,33.0
2024,3,24,7,2024-03-24,DL,ALB,"Albany, NY",NY,ATL,"Atlanta, GA",GA,39.0,39.0,1.0,7.0,6.0,16.0,16.0,1.0,0.0,,0.0,162.0,139.0,126.0,853.0,4,16.0,0.0,0.0,0.0,0.0,January,1,Moderate Delay,406.19,13.0
2024,2,7,3,2024-02-07,WN,BWI,"Baltimore, MD",MD,JAX,"Jacksonville, FL",FL,-3.0,0.0,0.0,21.0,5.0,-15.0,0.0,0.0,0.0,,0.0,125.0,113.0,87.0,663.0,3,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,457.24,26.0
2024,1,14,7,2024-01-14,WN,PHL,"Philadelphia, PA",PA,MDW,"Chicago, IL",IL,-2.0,0.0,0.0,9.0,6.0,-24.0,0.0,0.0,0.0,,0.0,145.0,123.0,108.0,668.0,3,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,371.11,15.0
2024,4,18,4,2024-04-18,AA,MCO,"Orlando, FL",FL,PHX,"Phoenix, AZ",AZ,-3.0,0.0,0.0,15.0,10.0,-11.0,0.0,0.0,0.0,,0.0,282.0,274.0,249.0,1849.0,8,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,445.54,25.0
2024,3,9,6,2024-03-09,DL,ATL,"Atlanta, GA",GA,AVL,"Asheville, NC",NC,13.0,13.0,0.0,30.0,4.0,27.0,27.0,1.0,0.0,,0.0,49.0,63.0,29.0,164.0,1,13.0,0.0,14.0,0.0,0.0,January,1,Moderate Delay,339.31,34.0
2024,3,3,7,2024-03-03,YX,ATL,"Atlanta, GA",GA,PHL,"Philadelphia, PA",PA,-10.0,0.0,0.0,35.0,9.0,12.0,12.0,0.0,0.0,,0.0,120.0,142.0,98.0,666.0,3,0.0,0.0,0.0,0.0,0.0,January,0,Minor Delay,407.76,44.0
2024,2,12,1,2024-02-12,OO,GJT,"Grand Junction, CO",CO,DEN,"Denver, CO",CO,-5.0,0.0,0.0,25.0,6.0,-11.0,0.0,0.0,0.0,,0.0,84.0,78.0,47.0,212.0,1,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,270.64,31.0
2024,3,30,6,2024-03-30,UA,FLL,"Fort Lauderdale, FL",FL,CLE,"Cleveland, OH",OH,-7.0,0.0,0.0,31.0,7.0,2.0,2.0,0.0,0.0,,0.0,175.0,184.0,146.0,1062.0,5,0.0,0.0,0.0,0.0,0.0,January,0,Minor Delay,436.44,38.0
2024,2,18,7,2024-02-18,WN,IAH,"Houston, TX",TX,DEN,"Denver, CO",CO,6.0,6.0,0.0,19.0,6.0,0.0,0.0,0.0,0.0,,0.0,155.0,149.0,124.0,862.0,4,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,417.1,25.0
2024,1,21,7,2024-01-21,WN,MDW,"Chicago, IL",IL,BUF,"Buffalo, NY",NY,-4.0,0.0,0.0,9.0,3.0,-13.0,0.0,0.0,0.0,,0.0,90.0,81.0,69.0,468.0,2,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,406.96,12.0
2024,2,22,4,2024-02-22,MQ,MLU,"Monroe, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,-3.0,0.0,0.0,21.0,18.0,10.0,10.0,0.0,0.0,,0.0,87.0,100.0,61.0,293.0,2,0.0,0.0,0.0,0.0,0.0,January,0,Minor Delay,288.2,39.0
2024,1,8,1,2024-01-08,DL,SEA,"Seattle, WA",WA,ONT,"Ontario, CA",CA,-4.0,0.0,0.0,44.0,5.0,2.0,2.0,0.0,0.0,,0.0,159.0,165.0,116.0,956.0,4,0.0,0.0,0.0,0.0,0.0,January,0,Minor Delay,494.48,49.0
2024,1,2,2,2024-01-02,AA,CLT,"Charlotte, NC",NC,IND,"Indianapolis, IN",IN,1.0,1.0,0.0,12.0,5.0,-9.0,0.0,0.0,0.0,,0.0,101.0,91.0,74.0,427.0,2,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,346.22,17.0
2024,2,2,5,2024-02-02,UA,EWR,"Newark, NJ",NJ,BNA,"Nashville, TN",TN,2.0,2.0,0.0,19.0,5.0,-27.0,0.0,0.0,0.0,,0.0,155.0,126.0,102.0,748.0,3,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,440.0,24.0
2024,2,18,7,2024-02-18,B6,ALB,"Albany, NY",NY,FLL,"Fort Lauderdale, FL",FL,-2.0,0.0,0.0,16.0,18.0,19.0,19.0,1.0,0.0,,0.0,206.0,227.0,193.0,1204.0,5,0.0,0.0,19.0,0.0,0.0,January,1,Moderate Delay,374.3,34.0
2024,1,1,1,2024-01-01,UA,IAH,"Houston, TX",TX,LAS,"Las Vegas, NV",NV,-9.0,0.0,0.0,27.0,6.0,-12.0,0.0,0.0,0.0,,0.0,207.0,204.0,171.0,1222.0,5,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,428.77,33.0
2024,2,1,4,2024-02-01,OO,ASE,"Aspen, CO",CO,ATL,"Atlanta, GA",GA,-5.0,0.0,0.0,25.0,7.0,-3.0,0.0,0.0,0.0,,0.0,200.0,202.0,170.0,1304.0,6,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,460.24,32.0
2024,2,29,4,2024-02-29,F9,PHX,"Phoenix, AZ",AZ,SEA,"Seattle, WA",WA,-7.0,0.0,0.0,13.0,26.0,-11.0,0.0,0.0,0.0,,0.0,194.0,190.0,151.0,1107.0,5,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,439.87,39.0
2024,3,2,6,2024-03-02,OO,SFO,"San Francisco, CA",CA,SAN,"San Diego, CA",CA,63.0,63.0,1.0,42.0,6.0,79.0,79.0,1.0,0.0,,0.0,94.0,110.0,62.0,447.0,2,0.0,0.0,16.0,0.0,63.0,January,1,Severe Delay,432.58,48.0
2024,4,5,5,2024-04-05,OO,DTW,"Detroit, MI",MI,CLE,"Cleveland, OH",OH,-4.0,0.0,0.0,16.0,6.0,-6.0,0.0,0.0,0.0,,0.0,48.0,46.0,24.0,95.0,1,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,237.5,22.0
2024,2,5,1,2024-02-05,9E,JFK,"New York, NY",NY,BNA,"Nashville, TN",TN,-4.0,0.0,0.0,20.0,28.0,-20.0,0.0,0.0,0.0,,0.0,166.0,150.0,102.0,765.0,4,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,450.0,48.0
2024,3,8,5,2024-03-08,UA,SFO,"San Francisco, CA",CA,RDU,"Raleigh/Durham, NC",NC,-2.0,0.0,0.0,23.0,7.0,5.0,5.0,0.0,0.0,,0.0,306.0,313.0,283.0,2400.0,10,0.0,0.0,0.0,0.0,0.0,January,0,Minor Delay,508.83,30.0
2024,2,16,5,2024-02-16,WN,DAL,"Dallas, TX",TX,MCO,"Orlando, FL",FL,-6.0,0.0,0.0,13.0,8.0,-19.0,0.0,0.0,0.0,,0.0,145.0,132.0,111.0,973.0,4,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,525.95,21.0
2024,3,15,5,2024-03-15,WN,PHX,"Phoenix, AZ",AZ,RNO,"Reno, NV",NV,70.0,70.0,1.0,13.0,3.0,58.0,58.0,1.0,0.0,,0.0,110.0,98.0,82.0,601.0,3,0.0,0.0,0.0,0.0,58.0,January,1,Moderate Delay,439.76,16.0
2024,3,25,1,2024-03-25,UA,BIL,"Billings, MT",MT,DEN,"Denver, CO",CO,-11.0,0.0,0.0,22.0,14.0,6.0,6.0,0.0,0.0,,0.0,102.0,119.0,83.0,455.0,2,0.0,0.0,0.0,0.0,0.0,January,0,Minor Delay,328.92,36.0
2024,2,28,3,2024-02-28,OO,DEN,"Denver, CO",CO,LEX,"Lexington, KY",KY,-5.0,0.0,0.0,25.0,5.0,-14.0,0.0,0.0,0.0,,0.0,169.0,160.0,130.0,1086.0,5,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,501.23,30.0
2024,1,29,1,2024-01-29,AA,PHL,"Philadelphia, PA",PA,PIT,"Pittsburgh, PA",PA,-8.0,0.0,0.0,15.0,4.0,-20.0,0.0,0.0,0.0,,0.0,74.0,62.0,43.0,268.0,2,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,373.95,19.0
2024,4,1,1,2024-04-01,HA,LIH,"Lihue, HI",HI,HNL,"Honolulu, HI",HI,-4.0,0.0,0.0,6.0,14.0,-8.0,0.0,0.0,0.0,,0.0,47.0,43.0,23.0,102.0,1,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,266.09,20.0
2024,4,11,4,2024-04-11,WN,DEN,"Denver, CO",CO,IND,"Indianapolis, IN",IN,4.0,4.0,0.0,11.0,3.0,-7.0,0.0,0.0,0.0,,0.0,145.0,134.0,120.0,977.0,4,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,488.5,14.0
2024,4,5,5,2024-04-05,WN,HOU,"Houston, TX",TX,AUS,"Austin, TX",TX,7.0,7.0,0.0,15.0,5.0,1.0,1.0,0.0,0.0,,0.0,55.0,49.0,29.0,148.0,1,0.0,0.0,0.0,0.0,0.0,January,0,Minor Delay,306.21,20.0
2024,3,29,5,2024-03-29,WN,STL,"St. Louis, MO",MO,BWI,"Baltimore, MD",MD,67.0,67.0,1.0,10.0,5.0,56.0,56.0,1.0,0.0,,0.0,115.0,104.0,89.0,738.0,3,0.0,0.0,0.0,0.0,56.0,January,1,Moderate Delay,497.53,15.0
2024,4,26,5,2024-04-26,AS,BOI,"Boise, ID",ID,SEA,"Seattle, WA",WA,-7.0,0.0,0.0,20.0,8.0,-8.0,0.0,0.0,0.0,,0.0,91.0,90.0,62.0,399.0,2,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,386.13,28.0
2024,1,14,7,2024-01-14,DL,BOS,"Boston, MA",MA,TPA,"Tampa, FL",FL,-2.0,0.0,0.0,21.0,4.0,3.0,3.0,0.0,0.0,,0.0,225.0,230.0,205.0,1185.0,5,0.0,0.0,0.0,0.0,0.0,January,0,Minor Delay,346.83,25.0
2024,1,3,3,2024-01-03,WN,DEN,"Denver, CO",CO,MTJ,"Montrose/Delta, CO",CO,3.0,3.0,0.0,16.0,6.0,3.0,3.0,0.0,0.0,,0.0,65.0,65.0,43.0,196.0,1,0.0,0.0,0.0,0.0,0.0,January,0,Minor Delay,273.49,22.0
2024,2,12,1,2024-02-12,B6,TLH,"Tallahassee, FL",FL,FLL,"Fort Lauderdale, FL",FL,0.0,0.0,0.0,15.0,11.0,2.0,2.0,0.0,0.0,,0.0,84.0,86.0,60.0,393.0,2,0.0,0.0,0.0,0.0,0.0,January,0,Minor Delay,393.0,26.0
2024,4,24,3,2024-04-24,DL,LGA,"New York, NY",NY,ATL,"Atlanta, GA",GA,-3.0,0.0,0.0,10.0,6.0,-23.0,0.0,0.0,0.0,,0.0,153.0,133.0,117.0,762.0,4,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,390.77,16.0
2024,4,11,4,2024-04-11,DL,ATL,"Atlanta, GA",GA,VPS,"Valparaiso, FL",FL,9.0,9.0,0.0,12.0,4.0,15.0,15.0,1.0,0.0,,0.0,71.0,77.0,61.0,250.0,2,9.0,0.0,6.0,0.0,0.0,January,0,Minor Delay,245.9,16.0
2024,4,5,5,2024-04-05,WN,OAK,"Oakland, CA",CA,SLC,"Salt Lake City, UT",UT,2.0,2.0,0.0,8.0,5.0,-10.0,0.0,0.0,0.0,,0.0,105.0,93.0,80.0,588.0,3,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,441.0,13.0
2024,2,3,6,2024-02-03,UA,FLL,"Fort Lauderdale, FL",FL,IAD,"Washington, DC",VA,-6.0,0.0,0.0,24.0,7.0,-4.0,0.0,0.0,0.0,,0.0,152.0,154.0,123.0,901.0,4,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,439.51,31.0
2024,1,10,3,2024-01-10,OO,FAT,"Fresno, CA",CA,SFO,"San Francisco, CA",CA,0.0,0.0,0.0,10.0,4.0,-28.0,0.0,0.0,0.0,,0.0,77.0,49.0,35.0,158.0,1,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,270.86,14.0
2024,1,22,1,2024-01-22,WN,SAN,"San Diego, CA",CA,OAK,"Oakland, CA",CA,80.0,80.0,1.0,11.0,20.0,85.0,85.0,1.0,0.0,,0.0,95.0,100.0,69.0,446.0,2,0.0,0.0,5.0,0.0,80.0,January,1,Severe Delay,387.83,31.0
2024,1,3,3,2024-01-03,YX,AVL,"Asheville, NC",NC,EWR,"Newark, NJ",NJ,-10.0,0.0,0.0,16.0,5.0,-28.0,0.0,0.0,0.0,,0.0,127.0,109.0,88.0,583.0,3,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,397.5,21.0
2024,1,27,6,2024-01-27,WN,MCO,"Orlando, FL",FL,PHX,"Phoenix, AZ",AZ,32.0,32.0,1.0,23.0,7.0,31.0,31.0,1.0,0.0,,0.0,295.0,294.0,264.0,1849.0,8,10.0,0.0,0.0,0.0,21.0,January,1,Moderate Delay,420.23,30.0
2024,4,21,7,2024-04-21,DL,MCO,"Orlando, FL",FL,MSP,"Minneapolis, MN",MN,42.0,42.0,1.0,27.0,9.0,50.0,50.0,1.0,0.0,,0.0,212.0,220.0,184.0,1310.0,6,42.0,0.0,8.0,0.0,0.0,January,1,Moderate Delay,427.17,36.0
2024,3,20,3,2024-03-20,YX,IAD,"Washington, DC",VA,JFK,"New York, NY",NY,137.0,137.0,1.0,11.0,11.0,114.0,114.0,1.0,0.0,,0.0,88.0,65.0,43.0,228.0,1,0.0,0.0,0.0,0.0,114.0,January,1,Severe Delay,318.14,22.0
2024,2,26,1,2024-02-26,DL,LAS,"Las Vegas, NV",NV,CVG,"Cincinnati, OH",KY,-10.0,0.0,0.0,13.0,18.0,-22.0,0.0,0.0,0.0,,0.0,217.0,205.0,174.0,1678.0,7,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,578.62,31.0
2024,3,5,2,2024-03-05,AS,PHX,"Phoenix, AZ",AZ,SEA,"Seattle, WA",WA,19.0,19.0,1.0,18.0,7.0,0.0,0.0,0.0,0.0,,0.0,190.0,171.0,146.0,1107.0,5,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,454.93,25.0
2024,2,2,5,2024-02-02,WN,STL,"St. Louis, MO",MO,CLT,"Charlotte, NC",NC,-4.0,0.0,0.0,14.0,3.0,-7.0,0.0,0.0,0.0,,0.0,100.0,97.0,80.0,575.0,3,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,431.25,17.0
2024,2,24,6,2024-02-24,OO,ALW,"Walla Walla, WA",WA,SEA,"Seattle, WA",WA,-9.0,0.0,0.0,14.0,13.0,-4.0,0.0,0.0,0.0,,0.0,68.0,73.0,46.0,213.0,1,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,277.83,27.0
2024,3,22,5,2024-03-22,UA,FLL,"Fort Lauderdale, FL",FL,CLE,"Cleveland, OH",OH,178.0,178.0,1.0,73.0,7.0,214.0,214.0,1.0,0.0,,0.0,175.0,211.0,131.0,1062.0,5,0.0,0.0,36.0,0.0,178.0,January,1,Severe Delay,486.41,80.0
2024,2,17,6,2024-02-17,YX,DCA,"Washington, DC",VA,JFK,"New York, NY",NY,-4.0,0.0,0.0,57.0,8.0,43.0,43.0,1.0,0.0,,0.0,83.0,130.0,65.0,213.0,1,0.0,0.0,43.0,0.0,0.0,January,1,Moderate Delay,196.62,65.0
2024,4,26,5,2024-04-26,AA,DFW,"Dallas/Fort Worth, TX",TX,RNO,"Reno, NV",NV,34.0,34.0,1.0,13.0,4.0,10.0,10.0,0.0,0.0,,0.0,216.0,192.0,175.0,1345.0,6,0.0,0.0,0.0,0.0,0.0,January,0,Minor Delay,461.14,17.0
2024,1,26,5,2024-01-26,DL,LAS,"Las Vegas, NV",NV,ATL,"Atlanta, GA",GA,-1.0,0.0,0.0,15.0,4.0,-11.0,0.0,0.0,0.0,,0.0,233.0,223.0,204.0,1747.0,7,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,513.82,19.0
2024,2,14,3,2024-02-14,UA,SFO,"San Francisco, CA",CA,FLL,"Fort Lauderdale, FL",FL,-7.0,0.0,0.0,20.0,4.0,-29.0,0.0,0.0,0.0,,0.0,329.0,307.0,283.0,2584.0,11,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,547.84,24.0
2024,1,28,7,2024-01-28,DL,MCO,"Orlando, FL",FL,ATL,"Atlanta, GA",GA,-8.0,0.0,0.0,16.0,8.0,-20.0,0.0,0.0,0.0,,0.0,100.0,88.0,64.0,404.0,2,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,378.75,24.0
2024,3,11,1,2024-03-11,9E,TLH,"Tallahassee, FL",FL,ATL,"Atlanta, GA",GA,-5.0,0.0,0.0,12.0,9.0,-15.0,0.0,0.0,0.0,,0.0,74.0,64.0,43.0,223.0,1,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,311.16,21.0
2024,1,20,6,2024-01-20,UA,IAD,"Washington, DC",VA,EWR,"Newark, NJ",NJ,3.0,3.0,0.0,29.0,8.0,4.0,4.0,0.0,0.0,,0.0,76.0,77.0,40.0,212.0,1,0.0,0.0,0.0,0.0,0.0,January,0,Minor Delay,318.0,37.0
2024,1,4,4,2024-01-04,WN,CMH,"Columbus, OH",OH,DEN,"Denver, CO",CO,-3.0,0.0,0.0,22.0,5.0,-14.0,0.0,0.0,0.0,,0.0,200.0,189.0,162.0,1154.0,5,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,427.41,27.0
2024,2,8,4,2024-02-08,AA,ATL,"Atlanta, GA",GA,ORD,"Chicago, IL",IL,11.0,11.0,0.0,11.0,10.0,-9.0,0.0,0.0,0.0,,0.0,134.0,114.0,93.0,606.0,3,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,390.97,21.0
2024,1,24,3,2024-01-24,UA,IAH,"Houston, TX",TX,SJC,"San Jose, CA",CA,15.0,15.0,1.0,13.0,3.0,-7.0,0.0,0.0,0.0,,0.0,260.0,238.0,222.0,1608.0,7,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,434.59,16.0
2024,3,19,2,2024-03-19,AA,DTW,"Detroit, MI",MI,DFW,"Dallas/Fort Worth, TX",TX,-6.0,0.0,0.0,10.0,14.0,-22.0,0.0,0.0,0.0,,0.0,186.0,170.0,146.0,986.0,4,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,405.21,24.0
2024,3,1,5,2024-03-01,F9,SRQ,"Sarasota/Bradenton, FL",FL,PHL,"Philadelphia, PA",PA,32.0,32.0,1.0,17.0,11.0,22.0,22.0,1.0,0.0,,0.0,157.0,147.0,119.0,957.0,4,0.0,0.0,0.0,0.0,22.0,January,1,Moderate Delay,482.52,28.0
2024,1,5,5,2024-01-05,WN,DEN,"Denver, CO",CO,MCI,"Kansas City, MO",MO,12.0,12.0,0.0,11.0,7.0,10.0,10.0,0.0,0.0,,0.0,90.0,88.0,70.0,533.0,3,0.0,0.0,0.0,0.0,0.0,January,0,Minor Delay,456.86,18.0
2024,2,18,7,2024-02-18,WN,DEN,"Denver, CO",CO,BNA,"Nashville, TN",TN,-1.0,0.0,0.0,11.0,4.0,-5.0,0.0,0.0,0.0,,0.0,145.0,141.0,126.0,1014.0,5,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,482.86,15.0
2024,2,28,3,2024-02-28,OO,TWF,"Twin Falls, ID",ID,SLC,"Salt Lake City, UT",UT,-10.0,0.0,0.0,11.0,9.0,-22.0,0.0,0.0,0.0,,0.0,62.0,50.0,30.0,175.0,1,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,350.0,20.0
2024,4,21,7,2024-04-21,DL,SEA,"Seattle, WA",WA,SLC,"Salt Lake City, UT",UT,-5.0,0.0,0.0,13.0,5.0,-28.0,0.0,0.0,0.0,,0.0,122.0,99.0,81.0,689.0,3,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,510.37,18.0
2024,4,9,2,2024-04-09,OO,SUN,"Sun Valley/Hailey/Ketchum, ID",ID,SLC,"Salt Lake City, UT",UT,-10.0,0.0,0.0,15.0,7.0,-9.0,0.0,0.0,0.0,,0.0,62.0,63.0,41.0,222.0,1,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,324.88,22.0
2024,3,5,2,2024-03-05,MQ,TYS,"Knoxville, TN",TN,DCA,"Washington, DC",VA,23.0,23.0,1.0,18.0,11.0,37.0,37.0,1.0,0.0,,0.0,93.0,107.0,78.0,437.0,2,0.0,0.0,15.0,0.0,22.0,January,1,Moderate Delay,336.15,29.0
2024,2,28,3,2024-02-28,AA,SMF,"Sacramento, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,-4.0,0.0,0.0,16.0,12.0,-4.0,0.0,0.0,0.0,,0.0,198.0,198.0,170.0,1431.0,6,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,505.06,28.0
2024,4,25,4,2024-04-25,DL,ATL,"Atlanta, GA",GA,MOB,"Mobile, AL",AL,-7.0,0.0,0.0,19.0,3.0,-15.0,0.0,0.0,0.0,,0.0,76.0,68.0,46.0,302.0,2,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,393.91,22.0
2024,2,18,7,2024-02-18,B6,FLL,"Fort Lauderdale, FL",FL,DCA,"Washington, DC",VA,-6.0,0.0,0.0,22.0,5.0,-26.0,0.0,0.0,0.0,,0.0,158.0,138.0,111.0,899.0,4,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,485.95,27.0
2024,4,24,3,2024-04-24,MQ,DFW,"Dallas/Fort Worth, TX",TX,CMI,"Champaign/Urbana, IL",IL,6.0,6.0,0.0,13.0,4.0,-5.0,0.0,0.0,0.0,,0.0,121.0,110.0,93.0,693.0,3,0.0,0.0,0.0,0.0,0.0,January,0,Early/OnTime,447.1,17.0
